id,board,black_score,best_move
37942,4r3/p5p1/3k2p1/2p1n1B1/N1Pp2Pp/PP3PbP/3K4/5R2 w - - 5 31,23.0,f3f4
2759,r1bqkb1r/pp1ppppp/2n2n2/2p5/8/P2BPN2/1PPP1PPP/RNBQK2R b KQkq - 2 4,65.0,e7e5
5352,r1bqkbnr/ppp2pp1/2n5/3p2Pp/6Q1/7P/PPP1PP2/RNB1KBNR b KQkq - 2 6,774.0,h5g4
65214,3k4/3P4/8/5p2/5P2/6Kp/3R4/7b w - - 3 67,-606.0,g3h3
24158,r4rk1/1p1bb1p1/4p2p/p2pBp2/Pq1Pn2P/2PB1PP1/1PQN4/R4RK1 w - - 1 20,-563.0,c3b4
37220,3r2k1/5pp1/2B1b2p/1R6/p5P1/P1R1P2P/3r1P2/6K1 b - - 1 30,-13.0,d8c8
11732,rnb1k2r/pppp1ppp/8/8/2P1B3/8/PP1PPq2/RNBQK3 w kq - 0 11,-513.0,e1f2
58835,5R2/8/8/8/4k3/8/2r5/4K3 b - - 32 56,0.0,c2h2
41773,1R2r1k1/5p2/p5pp/p4r2/8/R6P/5PP1/6K1 b - - 5 34,609.0,e8b8
43819,8/p4k1p/8/RP1p1p2/4b1p1/4P1P1/1r3P1P/3R2K1 b - - 0 36,-190.0,f7g6
79333,5k2/8/4K3/7R/8/8/8/8 b - - 16 110,-738.0,f8g7
75487,8/5K2/R6P/8/8/1k6/p5r1/8 b - - 3 93,0.0,b3b2
51031,8/3nR2p/3k4/2N5/1p6/6Pr/8/4K3 b - - 9 45,628.0,d6e7
34549,2r3k1/pp5p/6p1/1q1p1p2/3RbN2/bP2P1P1/P3QP1P/4R1K1 w - - 2 28,-737.0,e2b5
44504,8/R4pk1/p1r3pp/p4r2/5P2/7P/R5P1/6K1 b - - 0 37,276.0,f5f4
23796,2kr1r2/3b1ppp/p7/1pn1P3/2p1PNn1/N1P3P1/PP1R2BP/R5K1 w - - 5 20,-64.0,d2d5
79480,8/8/1b6/8/6K1/8/8/1B5k w - - 75 112,0.0,b1e4
51562,3r3k/8/p1r4p/Pp3p1P/3N1P2/3PK3/2P5/6R1 w - - 5 46,-617.0,d4c6
39449,r7/1p3p2/1knp4/1B1b2P1/P4Q2/2q1R3/3K2P1/4N3 w - - 0 32,-663.0,e3c3
62486,2r1k3/8/1R4Np/P4p1P/rp6/3P4/2PK4/8 w - - 2 62,50.0,g6e5
8462,rnbq3r/pp2kppp/5n2/2p5/1bBP4/2N2N2/PP3PPP/R1BQK2R w KQ - 1 9,-236.0,e1g1
13353,r1b1kb1r/1p1n1ppp/p3p3/8/4N3/4n1P1/PPPN1P1P/2KR1B1R b kq - 1 12,560.0,e3d1
34217,r7/1pk2p2/2npb3/q7/P5PQ/2P2N2/3KB1P1/R7 b - - 6 27,81.0,a5d5
79589,2K4r/k7/2RN4/8/8/8/8/8 w - - 91 113,0.0,c8d7
56977,3R4/1r3k2/3P4/5p2/4b1p1/8/5P1P/4R1K1 b - - 10 53,-303.0,f7e6
52589,8/4rpk1/R6p/P6p/2R3P1/4P1K1/5P2/r7 b - - 1 47,-50.0,e7e5
17306,r4k1r/1p2ppbp/5np1/pB6/3q4/P1N2Q1P/1P3PP1/R4RK1 w - - 0 15,-10.0,f3b7
11331,rn1qk2r/pb2p1bp/6p1/1Npn1p2/Q1p5/5NP1/PP2PPBP/R1B2RK1 w kq - 0 11,-583.0,b5d6
39624,b5r1/3R1Qbk/1q3Bp1/p1p1p3/P7/2P2PP1/7P/6K1 b - - 3 32,286.0,b6b1
31173,7k/1ppq2bn/4B3/pPPp4/3P3p/P1N1P3/5rP1/1RBQ2K1 w - - 3 25,-917.0,e6d7
45353,8/7p/R7/1P1p1pk1/4b1p1/4P1P1/1r3P1P/3R2K1 b - - 0 38,-147.0,b2b5
13495,r2q1rk1/pb1nppbp/6p1/1Npn4/2Q1P3/5NP1/PP3PBP/R1B2RK1 b - - 0 12,49.0,d5b4
7145,rnb1k2r/pp3ppp/5n2/q1pp4/1bPP4/2NB1N2/PP3PPP/R1BQK2R w KQkq - 2 8,-170.0,e1g1
76929,8/8/8/6r1/N3R3/1k1K4/8/8 b - - 96 98,0.0,g5g3
9171,r1b1kb1r/ppp2pp1/2n2n2/1B1pq2p/8/1PN1PPP1/P1P4P/1RBQK1NR b Kkq - 1 9,596.0,e5c3
52662,1B4k1/4R3/2b3p1/p1p5/P5q1/4K3/8/8 b - - 1 47,644.0,g4d4
29162,7r/3rk1p1/pR2p2p/1pp5/1n5P/1P2P1P1/P3K1B1/3R4 b - - 0 23,286.0,d7d1
44161,r3R3/8/1p4pk/p4p1p/P2P4/2P2B2/1P1b2K1/7R w - - 1 37,-604.0,e8a8
27040,r4kr1/pQ1Rpp1p/5bp1/4q3/2B5/P6P/5PP1/3R2K1 w - - 1 22,-498.0,b7a8
74309,8/8/1k6/4R3/8/6K1/8/1r6 w - - 99 90,0.0,e5e6
59412,8/8/1K6/3k1p1p/1P5P/1R4P1/8/5r2 w - - 5 57,-255.0,b3c3
75083,6r1/8/8/8/4R3/1Nk2K2/8/8 b - - 84 92,1.0,g8f8
18835,r3qrk1/1b3ppp/np1p1n2/p7/1pPPpN2/PQ2P3/1P1NBPPP/R3R1K1 w - - 2 16,-62.0,f2f3
39016,3R4/p3rk2/b1p4p/4pp2/r3P2p/2B2P2/2PR2PK/8 w - - 0 32,-176.0,e4f5
56259,5k2/7R/6p1/p3q3/b1K5/8/8/8 b - - 0 52,1204.0,f8g8
79442,8/8/1b6/8/5K2/3B4/8/6k1 b - - 74 111,0.0,b6c7
21745,r3k2r/3b1ppp/p7/1pn1P3/2p1P1n1/N1P3PN/PPR3BP/R5K1 b kq - 2 18,99.0,e8c8
1719,rnbqkbnr/ppp1pp1p/6p1/3p4/2B2P2/4P3/PPPP2PP/RNBQK1NR b KQkq - 1 3,541.0,d5c4
7270,r1bq1rk1/1ppnppbp/3p1np1/p7/2PP4/1P2P1P1/PB3PBP/RN1QK1NR w KQ - 0 8,-40.0,b1c3
32421,r3k3/1p3p2/2npb3/q7/P5PQ/2P2N2/3KB1P1/R7 w - - 3 26,-122.0,e2b5
23922,2k4r/1pp2ppp/p2r1n2/4b3/8/1BP2P2/PP3PKP/R1B1R3 w - - 5 20,-498.0,e1e5
45395,7r/4k3/p7/3R3P/1pp5/4P3/3K1n2/7B b - - 3 38,421.0,f2h1
59438,R2r4/6k1/7p/5ppP/2PPB3/P1K5/4b3/8 w - - 2 57,-399.0,a8d8
45496,3r4/3nrpk1/1pbp2pp/p7/2PPP1PP/P1NBK3/5R2/2R5 b - - 8 38,-105.0,d7f6
8263,r2qkb1r/pp1b1pp1/2n2n1p/2pp4/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 w kq - 4 9,-114.0,c1e3
34486,4rrk1/pp5p/6pb/2p4q/P2pN1Q1/1P1P1P1P/2PB4/5RK1 w - - 3 28,-407.0,g4h5
35838,1r2bk2/6p1/p1p1Br2/3p3p/P3P2P/1P6/1P1R1P2/2K4R w - - 1 29,-30.0,e4d5
33370,6k1/pp3p1p/2r3p1/2qp4/3RbNQ1/bP2P1P1/P4P1P/4R1K1 w - - 14 27,-264.0,e1d1
72049,8/6r1/2k2N1p/2P5/3PK3/8/8/8 w - - 3 83,44.0,e4f4
14643,rnb2k1r/pppp1ppp/8/8/2P1B3/6q1/PP1PPR2/RNBQK3 w - - 6 13,-399.0,d1b3
45477,3r4/3nrpk1/1pbp2pp/p7/2PPP1PP/P2BK3/N4R2/5R2 b - - 8 38,-150.0,c6b7
20464,rnbr4/pp2pk1p/5pp1/2P5/2pN4/4PP1P/P1P3P1/1RBR2K1 b - - 2 17,248.0,e7e5
50960,3r1k2/1b1nrp2/1p1p3p/p5pP/2PPP1P1/P1NB1R2/3K4/1R6 w - - 2 45,-161.0,c3d5
37373,4r3/p5p1/2k3p1/2p1n1B1/NPPp2Pp/P4PbP/3K4/R7 b - - 0 30,503.0,e5f3
13291,r3kb1r/p2b1ppp/5n2/1pp1p3/3nP3/N4PPN/PPP3BP/R1B1R1K1 b kq - 2 12,330.0,d7h3
13873,2kr1b1r/pQ2pppp/2n5/3n4/6q1/2P1B3/PP1N1PPP/R3KB1R b KQ - 0 12,638.0,c8b7
31070,6k1/pb5p/1p1q1pp1/3P1p1P/3Q1P2/5N2/PP4P1/2r1R1K1 w - - 1 25,-623.0,e1c1
77909,5b2/8/8/4kB2/8/5K2/8/8 b - - 42 101,0.0,f8d6
22989,2kr1b1r/pp4pp/2n5/1B2p3/8/1QP1R3/PP1N2qP/2KR4 w - - 0 19,-98.0,e3g3
73530,8/8/7p/8/2N2K2/1k6/8/8 b - - 5 87,50.0,h6h5
42226,1R6/p3rk2/5p1p/Bbp1p3/1r2P2p/2P2P2/3R2PK/8 w - - 2 35,-508.0,c3b4
49382,R7/3r1pk1/6pp/8/P1R3PP/4P3/r4PK1/8 b - - 2 43,-255.0,d7b7
25842,b4rk1/r3qp1p/np1p2p1/p7/1pPP1N2/P2BP3/1PQ3PP/R3R1K1 w - - 4 21,-129.0,c2f2
75767,8/5K2/1R5P/8/8/8/pk4r1/8 b - - 5 94,0.0,b2c2
49537,7k/8/p3r2p/Ppr2p1P/2Pp1P2/3P1K2/4N3/1R6 b - c3 0 43,532.0,d4c3
67149,8/8/8/8/4k3/4r3/1R6/5K2 w - - 61 71,0.0,b2a2
51028,5R2/3n3p/3k4/2N5/1p6/6Pr/8/4K3 b - - 9 45,600.0,d7f8
3561,rnbqk2r/1ppp1ppp/p4n2/2b1p3/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq - 0 5,-163.0,f3e5
79036,8/k2K3r/2RN4/8/8/8/8/8 w - - 81 108,-3.0,d7c8
30594,5rk1/2rnqp1p/1pbp2p1/p3P3/2PP1N2/P2B4/2Q3PP/1R2R1K1 b - - 0 24,129.0,d6e5
21828,r1b1k3/1p3pp1/p3p3/4n2r/3R4/1NP1P3/PP4BP/2K4R b q - 0 18,101.0,e8e7
59581,7r/8/p7/7P/pk4K1/8/8/4R3 b - - 4 57,0.0,a4a3
35402,r7/1pk2p2/Bqnpb3/8/P5PQ/2P2N2/3K2P1/4R3 b - - 8 28,503.0,a8a6
67936,3k4/3P4/8/5p2/b4P2/7K/8/7R b - - 2 72,-375.0,d8d7
28249,2r3k1/p1q2pp1/1p3n1p/8/Q7/2P4P/P4rP1/1RB1R1K1 w - - 0 23,-370.0,g1f2
79568,8/7B/1b6/8/6K1/8/8/5k2 w - - 77 113,0.0,h7d3
78457,8/k7/3NK3/6r1/8/8/8/2R5 b - - 74 104,0.0,a7b6
37116,7k/1pp3bn/1P4q1/p1P2r2/3Pp2p/P1N1B3/1R4P1/4Q1K1 w - - 1 30,-478.0,b6c7
54985,4r3/5R2/2p3k1/7p/P5r1/3K4/8/5R2 b - - 15 50,38.0,g4a4
5798,rn1qk2r/ppp2ppp/5n2/3p4/1bPP2b1/2NB4/PP3PPP/R1BQK1NR w KQkq - 2 7,-23.0,g1e2
59497,8/5pk1/2R4p/P3r2P/8/4P2K/5P2/8 b - - 12 57,-4.0,e5h5
73956,8/8/3k4/3PR3/8/7B/5K2/8 b - - 2 88,-715.0,d6e5
12535,rnbqk2r/1ppp1ppp/1b6/1p6/P3P1P1/5N2/1PPQK1P1/R1B2B1R b kq - 2 11,188.0,d7d6
652,rnbqkb1r/pppppppp/5n2/8/P7/1P6/2PPPPPP/RNBQKBNR b KQkq - 0 2,62.0,e7e5
35587,4r3/p4k2/b1p2p1p/4p1p1/r3P2P/2B2P2/2P2RPK/3R4 w - - 0 29,5.0,d1d7
44767,r7/1p3p2/1kbp4/6P1/3Q4/2PNR3/q5P1/4K3 b - - 1 37,-8.0,b6c7
35574,4r3/p3k3/b1p2p1p/r3p1p1/P3P2P/2B2P2/2P2RPK/3R4 w - - 4 29,-592.0,c3b4
27329,rn2k3/1p3pQ1/3p4/8/p5b1/1P3N2/2PKBqP1/R7 w q - 0 22,-495.0,g7g4
45877,8/1r6/5p2/p2b1p2/1kp2P2/1P2K3/P1RN2P1/8 w - - 1 39,-31.0,d2c4
22610,r1r2bk1/1b1n1p1p/p3p1p1/q1p3B1/P1Q1P3/2P2NP1/5PBP/R1R3K1 w - - 7 19,-25.0,g5f4
64846,8/3N4/3k4/8/5K2/4R3/r7/8 b - - 32 66,6.0,d6d5
22462,1r2r2k/pp3pp1/5n1p/3pqb2/8/P1N1P1PP/1P3PB1/2RQ1RK1 w - - 2 19,-75.0,d1a4
29815,5k1r/p2Rpp1p/5bp1/3B4/8/P6P/5PP1/1r1R2K1 w - - 1 24,-496.0,d1b1
61471,4R3/3k4/8/2r2P2/8/8/6bK/8 b - - 0 60,550.0,d7e8
34502,4rrk1/p5bp/6p1/1pp4q/P2pN1Q1/1P1P1P1P/2PB4/5RK1 w - - 0 28,0.0,g4h5
57354,8/b2R1p2/5kp1/4p2P/8/6P1/2r1B3/5K2 w - - 7 54,-229.0,d7a7
81827,8/8/2K1B3/b7/8/8/5k2/8 b - - 150 149,0.0,a5e1
64267,8/8/8/8/1r1k4/8/2R2K2/8 w - - 11 65,0.0,f2g3
10577,rn1qk2r/pb2ppbp/6p1/1Npn4/2pN4/6P1/PP2PPBP/R1BQ1RK1 b kq - 1 10,433.0,c5d4
31534,4rrk1/pp2b2p/6p1/2p4q/3pNP2/1P1P2Q1/P1PB3P/5RK1 b - - 0 25,256.0,h5d5
20989,rnb1k3/1ppp1pp1/8/2q1P3/p5P1/1P3N2/2P1K1PQ/R4B2 b q - 1 17,183.0,c5c2
62145,7r/8/p7/4R1KP/8/p7/8/1k6 b - - 7 61,32.0,h8g8
17571,r1b1kq2/1ppp1ppQ/1bn5/1p2P3/P5P1/1P3N2/2P1K1P1/R1B2B2 w q - 1 15,-104.0,c1b2
68221,8/8/8/8/8/r1k5/5K2/4R3 w - - 27 73,0.0,e1e3
80932,8/8/8/5K2/8/8/3b4/3B2k1 b - - 116 132,0.0,d2c3
4632,r1bqkb1r/1p1ppppp/2n2n2/p7/3P4/P4N2/1PP2PPP/RNBQKB1R w KQkq - 0 6,-118.0,d4d5
44508,5b1k/p4r2/4r2p/Ppp2p1P/3pNP2/1P1P4/2PB2K1/5R2 b - - 2 37,534.0,f5e4
61210,6k1/R7/p5Np/Ppr2p1P/r7/3P4/2PK4/8 w - - 12 60,129.0,g6e7
23164,1r2r1k1/1p3pp1/p4n1p/3pqb2/8/P1N1P1PP/1PR2PB1/3Q1RK1 b - - 1 19,297.0,f5c2
36208,b1r4k/5Qb1/1nqR2p1/p1p1p1p1/P7/2P1BPP1/7P/1R4K1 b - - 1 29,558.0,c6d6
12645,r1b1kbr1/1p1n1ppp/p3p3/8/4N1n1/1N2B1P1/PPP2P1P/2KR1B1R w q - 1 12,-145.0,e3d4
11407,r1b1k2r/pp2bppp/2n5/2p1p3/3p4/3P1NP1/qPP2PBP/R1BQR1K1 w kq - 0 11,-568.0,a1a2
38862,7k/1p4bn/1p6/p1PN4/3Pp1qp/P3Br2/1R1Q2P1/6K1 b - - 3 31,290.0,h4h3
63879,8/3B4/8/p7/8/3K2b1/1k6/8 b - - 18 64,0.0,g3c7
70583,5R2/P4p1k/5P1p/8/8/6K1/8/4r3 w - - 4 79,-1042.0,a7a8q
38034,3r1rk1/1p6/6pp/p4p2/P2P3b/2P2B2/1P6/R4RK1 w - - 3 31,67.0,f3b7
27117,3r1rk1/4qbp1/p1p1n3/2np1Q1p/Pp5P/4PN1B/1PPN1P2/2KR3R w - - 2 22,-119.0,h1g1
56998,4R3/1r3k2/3P4/5p2/4bPp1/8/7P/4R1K1 b - f3 0 53,421.0,f7e8
73507,6r1/4R3/p7/7P/2k4K/p7/8/8 b - - 59 87,150.0,g8c8
51200,3r3k/8/p6p/Ppr2p1P/5P2/3PKN2/2P5/1R6 b - - 4 45,226.0,c5c2
2888,rnb1kbnr/pp2pppp/8/2pq4/7P/2P5/PP1P1PP1/RNBQKBNR b KQkq - 0 4,73.0,e7e5
48078,8/1pkbRp2/3p1Q2/r5P1/5N2/2P5/q5P1/3K4 b - - 9 41,339.0,a2a1
36485,1r2r1k1/5p1p/1pbp1np1/p7/N1PPP3/P2B4/5KPP/1R2R3 b - - 5 29,425.0,c6a4
9355,r2qk2r/pp2ppbp/2n2np1/3p4/2PP2b1/P3BN2/1P3PPP/RN1QKB1R b KQkq - 3 9,178.0,g4f3
67052,1r6/K4R2/3k4/8/7p/8/8/8 b - - 3 70,531.0,b8h8
51039,8/3N1R1p/3k4/8/1p6/6Pr/8/4K3 b - - 0 45,31.0,h3g3
34306,1r4k1/5pp1/1p2b2p/p7/1P2B1P1/P1R1P2P/5r2/1R4K1 w - - 0 28,-534.0,g1f2
25364,r2r4/p3pk1p/2p1bp2/2P3p1/P1p5/4PP1P/2PB1RP1/1R4K1 w - - 2 21,-19.0,d2c3
38355,3r2k1/5pp1/4b2p/3R4/p5P1/P1R1P2P/2B1rP2/6K1 b - - 3 31,490.0,d8d5
66137,8/8/8/4k3/8/3r4/1R6/5K2 w - - 57 69,0.0,f1g2
64944,3k4/8/1R5p/r4p1P/2PK1N2/3P4/rp6/8 b - - 1 66,226.0,d8c7
49885,6rk/4R1b1/2b2Qp1/p1p3B1/P5P1/4K3/1q6/8 w - - 8 44,452.0,e7g7
26945,r3r1k1/p2qb2p/1p4p1/2p1QP2/3pN3/1P1P1P2/P1P4P/R1B3K1 w - - 0 22,13.0,f5g6
19999,r1b3k1/pp3pbp/2pp2p1/q1P5/2P4Q/1P2P1P1/PB2NP1P/R4K1R w - - 5 17,-547.0,b2g7
5138,r1b1kb1r/ppppqppp/2n2n2/1B2p3/P7/2N1PPP1/1PPP3P/R1BQK1NR b KQkq - 0 6,140.0,c6b4
70847,8/4k3/1R6/8/5PK1/3b4/8/8 b - - 2 79,-539.0,d3e4
13633,r1b2rk1/pp2bpp1/1qn1p2p/3pB2n/3P4/2PB1N2/PPQN1PPP/R3K1R1 b Q - 4 12,140.0,f7f6
69798,R7/2P3k1/8/3P2pp/6b1/2K2p2/4B3/8 b - - 4 76,-462.0,f3e2
77504,7R/8/8/5k2/r2K4/8/8/8 w - - 53 100,0.0,d4c5
52960,8/2r2pk1/R6p/P6P/5R2/4P1K1/5P2/r7 w - - 1 48,-253.0,g3g2
20960,r2q1rk1/1pp3bn/4b3/pPPp1pp1/3Pp2p/P1N1P2P/1B2BPP1/1R1Q1R1K b - - 1 17,94.0,h7f6
74904,2R5/1k6/8/2K5/2N5/8/8/r7 b - - 48 91,27.0,b7c8
78486,8/8/8/8/8/5K2/7k/1B4b1 w - - 61 105,0.0,b1c2
30625,1k1r4/3b1ppp/p2r4/1pnNn3/2pNP3/1PP3P1/P2R2BP/5RK1 w - - 3 25,51.0,d5e3
51009,8/1pkbRQ2/3p4/r7/3q1N2/8/5KP1/8 w - - 2 45,0.0,f2g3
30006,r6k/1pp1q1bn/4B3/pPPp4/3P3p/P1N1P3/6P1/1RBQ1K2 w - - 1 24,-426.0,e6d5
69825,R7/P4p1k/2r1PP1p/8/7K/8/8/8 w - - 1 77,-737.0,e6f7
9682,r1b1k2r/pp2bppp/5n2/2p1p3/3nP3/N5PN/PPP2PBP/R1BR2K1 w kq - 3 10,44.0,f2f3
6044,r1bqk1nr/ppp2pbp/2n1p1p1/8/2PP1P2/N4N2/PP1P2PP/R1BQKB1R w KQkq - 2 7,35.0,a3c2
75616,8/5K2/R6P/8/8/1k6/6r1/n7 w - - 0 94,-495.0,a6a1
59899,6k1/3b4/6p1/p7/8/5K2/1q6/8 w - - 6 58,2269.0,f3e4
46368,8/1k3p1p/8/4nR2/3N4/1p4P1/1r5P/5K2 w - - 0 40,-247.0,f5e5
73160,8/8/8/4b3/4K3/8/5k2/5B2 b - - 24 86,0.0,e5b8
73632,8/8/8/2kP2R1/8/7p/6B1/4K3 b - - 1 87,-508.0,h3g2
74182,1b6/8/8/8/4K3/8/2B5/7k b - - 30 89,0.0,h1g2
39098,r5k1/5pp1/pR5p/pr6/8/7P/5PP1/R5K1 w - - 4 32,112.0,b6c6
65938,6r1/8/p7/7P/7K/pk6/8/4R3 b - - 21 68,276.0,g8b8
56686,8/8/8/p6k/3K4/2n5/2B5/8 w - - 0 53,0.0,d4c5
70754,2R5/P4p1k/5P1p/8/r7/6K1/8/8 b - - 5 79,21.0,a4a7
6950,rnb1kb1r/pp1q1pp1/5n1p/2pp4/3P4/2N2NP1/PP2PPBP/R1BQK2R w KQkq - 2 8,-107.0,f3e5
35628,r7/p2n2p1/2k3p1/2p3B1/N1Pp2Pp/PP3PbP/4K3/R7 w - - 1 29,91.0,a4b2
64182,7r/8/p7/k5KP/4R3/p7/8/8 w - - 14 65,0.0,e4e3
20282,r2qr1k1/1pp3bn/4b1p1/pPPp1p2/3Pp2p/P1N1P2P/1B2BPP1/1R1Q1RK1 w - - 2 17,27.0,g1h1
40037,r7/1p3p2/1knpb3/1Bq3P1/P4Q2/2PR4/3K2P1/4N3 b - - 6 32,-14.0,b6c7
32665,2r3k1/p4pp1/1p5p/2n5/P7/2Pr3P/5PP1/BR2R1K1 b - - 2 26,203.0,c5a4
46634,2r5/3R2R1/2p1k3/7p/P3p3/1P2K3/1P3r2/8 w - - 2 40,-528.0,e3f2
26104,r1br4/p3pk1p/2p2p2/2P3p1/P7/2p1PP1P/2PB1RP1/2R3K1 b - - 1 21,477.0,d8d2
23702,5rk1/r3qp1p/np1p2p1/p7/1pPPbN2/PQ2PB2/1P4PP/R3R1K1 b - - 1 19,-18.0,e4f3
54070,8/3N4/8/3k3R/8/6r1/1pK5/8 b - - 3 49,14.0,d5e6
10144,r2qkb1r/2p2pp1/p1n1bnP1/1p1p3p/8/1Q5P/PPP1PPB1/RNB1K1NR w KQkq - 1 10,127.0,a2a4
8936,r1b1kb1r/pp3ppp/5n2/2p1p3/3nP3/4B1PN/PPP2PBP/RN1R2K1 b kq - 2 9,214.0,d4c2
39414,7k/1p4bn/1p6/p1PN4/3Pp1q1/P3Br1p/1R4PK/4Q3 w - - 0 32,-329.0,g2f3
17087,2kr1b1r/p1pb1pp1/2p2n2/3p4/3P2Pp/1PN2P2/P1P1N2P/R1BK3R w - - 1 15,34.0,c1e3
30152,1rb5/1p2kpp1/p3p3/8/2R5/3R1B2/PPP2r1P/2K5 b - - 5 24,174.0,e6e5
3330,rnbqk2r/1pppppbp/5np1/p7/2P5/1P4P1/PB1PPP1P/RN1QKBNR w KQkq - 0 5,-41.0,f1g2
27605,r3r1kQ/pp2b2p/6p1/2p2q2/3pN3/1P1P1P2/P1P4P/R1B3K1 b - - 1 22,725.0,g8h8
16935,r1b1k2r/1p1n1pp1/p3p3/8/1b2N2P/1N2P3/PPP3BP/2KR3R w kq - 1 15,-59.0,d1d4
20832,r2q1rk1/5bp1/p1p1nn2/2bp2Bp/Pp6/3QPN1P/1PPN1PB1/2KR3R b - - 0 17,57.0,c5e7
68790,8/8/8/8/8/5rk1/5R2/5K2 b - - 68 74,563.0,f3f2
19603,rnb1kq2/1ppp1ppQ/8/2b1P3/p5P1/BP3N2/R1P1K1P1/5B2 b q - 3 16,425.0,c5a3
52229,6k1/4R3/6p1/p1pbB3/P5P1/4K3/6q1/8 w - - 3 47,525.0,e7d7
2625,rnbqk1nr/ppp1ppbp/6p1/3p2N1/3P4/6P1/PPP1PP1P/RNBQKB1R b KQkq - 2 4,40.0,g8f6
29007,r3r1k1/pp2b2p/6p1/2p4q/3pN3/1P1P1P2/P1P3QP/R1B3K1 b - - 3 23,344.0,e8f8
43885,8/7r/3k1p2/p2b1p2/2p2P2/8/PPRN1KP1/8 b - - 5 36,30.0,h7b7
35197,1r6/R3ppk1/5bp1/7p/4B3/P1r4P/5PP1/3R2K1 b - - 1 28,118.0,b8b2
81181,8/8/8/6K1/8/bB6/5k2/8 b - - 126 137,0.0,a3c1
37682,1r4k1/4rp1p/1pbp1np1/p7/2PPP3/P1NB2PP/5K2/1R2R3 b - - 0 30,-94.0,h7h5
57554,R3b3/3k4/3B4/2p5/p7/2r2PP1/7K/8 b - - 0 54,114.0,d7d6
50124,1k6/1p6/8/p3rp1p/P2R3P/2P3P1/1P1K4/8 w - - 0 44,-346.0,d4d8
46400,8/6p1/6R1/2k5/r1P5/8/8/3K4 w - - 3 40,0.0,d1e2
1722,rnbqkbnr/ppp1pp1p/6p1/3p4/5P2/4P3/PPPP1KPP/RNBQ1BNR b kq - 1 3,89.0,g8f6
16863,r3kb1r/p2b1ppp/4n3/1p2p3/2p1n3/N1P1BPPN/PP3RBP/R5K1 w kq - 0 15,-313.0,f3e4
17266,r5kr/pp2ppbp/5np1/1B6/3q4/P1N2Q1P/1P3PP1/R4RK1 w - - 4 15,-228.0,f3b7
59845,8/2rk4/8/8/5P2/R4b2/6PK/8 w - - 3 58,-480.0,a3f3
23919,2k4r/1pp2ppp/p2r4/3n4/8/1Bb2P2/PP3PKP/R1B1R3 w - - 0 20,-359.0,b2c3
35137,r4rk1/1p1B4/6pp/p2p1p2/P2P3b/R1P5/1P6/5RK1 b - - 1 28,321.0,a8d8
28986,2r3k1/p1q2pp1/1p3n1p/8/Q7/2Pr1P1P/P5P1/1RB1R1K1 b - - 0 23,303.0,d3f3
68914,8/2K5/4k3/7R/8/8/8/8 b - - 4 74,-516.0,e6f6
12565,r3k2r/p3bppp/5n2/1pp1p3/3nP1b1/N4PPN/PPP3BP/R1B2RK1 w kq - 1 12,-326.0,f3g4
67456,3k4/3P4/2b5/5p2/5P2/7p/5K2/3R4 b - - 12 71,363.0,h3h2
62050,8/3N4/3k4/2R5/8/5K2/8/2r5 b - - 22 61,46.0,c1c5
65686,8/5k2/8/8/7r/1b6/5K2/4R3 w - - 4 68,-7.0,f2g3
21466,r3k2r/4b1p1/p3p2p/1pp4n/4N2P/4P1P1/PP2K1B1/3R3R w kq - 1 18,-429.0,g3g4
11474,r1bqr1k1/pppn1pbp/3p2p1/7n/2PPp3/1PN1P1P1/PBQ1NPBP/R3K2R w KQ - 2 11,-168.0,c3e4
18547,r4rk1/pp2bppp/4b3/2p1R2Q/3p4/1P1P2P1/P1PN1PqP/R1B3K1 w - - 3 16,-611.0,g1g2
68379,6r1/8/p7/7P/k6K/p7/8/4R3 b - - 31 73,285.0,g8b8
28129,r1b5/p3p1kp/2p2p2/2Pr2p1/P2B4/4PP1P/2P2RP1/1R4K1 w - - 3 23,-16.0,b1b4
63684,8/3R4/3P1k2/5p2/5P2/7p/6bK/3R4 w - - 1 64,-1021.0,d7e7
70117,3b4/8/8/1B2kpP1/8/4pK2/8/8 b - - 2 77,20.0,d8g5
56176,8/8/4k3/2N4R/8/6r1/1K6/8 b - - 4 52,20.0,e6f7
34652,r3bk2/6p1/2p1B3/p2p3p/P6P/1P2Pr2/1P1R1P2/2K4R w - - 0 28,18.0,c1b1
72853,6R1/8/8/5k2/8/8/4K3/3r4 b - - 24 85,0.0,d1d6
59807,3R4/8/8/8/5k2/8/2r5/6K1 w - - 35 58,0.0,g1f1
55526,8/8/8/p7/1kp1KP2/5B2/Pb6/8 b - - 4 51,14.0,b2g7
12571,2r1kb1r/p4ppp/5n2/1pp1p3/3nP1b1/N4PPN/PPP3BP/R1B2RK1 w k - 1 12,-339.0,f3g4
2862,rnbqkbnr/ppp1pp1p/6p1/8/1PPp1P2/4P3/P2P2PP/RNBQKBNR b KQkq - 0 4,90.0,d4e3
80596,8/4b3/8/5K2/4B3/8/8/6k1 w - - 103 126,0.0,e4d3
1620,rnbqkb1r/pppppp1p/5np1/4B3/8/1P6/P1PPPPPP/RN1QKBNR b KQkq - 1 3,66.0,f8g7
40664,8/p3rk2/2p2p1p/Bb1Rp3/2r1P2p/5P2/2PR2PK/8 b - - 5 33,507.0,c6d5
